,CST,PV
6542,0.575830794,
6543,0.0,
6544,0.0,
6545,0.0,
6546,0.0,
6547,0.0,
6548,0.0,
6549,0.0,
6550,0.0,
6551,0.0,
6552,0.0,
6553,0.0,
6554,0.0,
6555,0.0,
6556,0.0,
6557,0.0,
6558,0.0,
6559,0.470546982,
6560,0.78094787,
6561,0.873669088,
6562,0.924439507,
6563,0.95016768,
6564,0.955440494,
6565,0.908568403,
6566,0.842685216,
6567,0.300208098,
6568,0.0,
6569,0.0,
6570,0.0,
6571,0.0,
6572,0.0,
6573,0.0,
6574,0.0,
6575,0.0,
6576,0.0,
6577,0.0,
6578,0.0,
6579,0.0,
6580,0.0,
6581,0.0,
6582,0.0,
6583,0.539982242,
6584,0.803281957,
6585,0.845521082,
6586,0.891167458,
6587,0.906032712,
6588,0.540541779,
6589,0.608240498,
6590,0.728148635,
6591,0.71010521,
6592,0.372180364,
6593,0.0,
6594,0.0,
6595,0.0,
6596,0.0,
6597,0.0,
6598,0.0,
6599,0.0,
6600,0.0,
6601,0.0,
6602,0.0,
6603,0.0,
6604,0.0,
6605,0.0,
6606,0.024586059,
6607,0.645185744,
6608,0.849543166,
6609,0.930069109,
6610,0.954575516,
6611,0.954589998,
6612,0.954771683,
6613,0.954917821,
6614,0.791093265,
6615,0.0,
6616,0.0,
6617,0.0,
6618,0.0,
6619,0.0,
6620,0.0,
6621,0.0,
6622,0.0,
6623,0.0,
6624,0.0,
6625,0.0,
6626,0.0,
6627,0.0,
6628,0.0,
6629,0.0,
6630,0.060669091,
6631,0.675666691,
6632,0.852551501,
6633,0.930265276,
6634,0.954113404,
6635,0.954116037,
6636,0.954295089,
6637,0.954751935,
6638,0.661786222,
6639,0.0,
6640,0.0,
6641,0.0,
6642,0.0,
6643,0.0,
6644,0.0,
6645,0.0,
6646,0.0,
6647,0.0,
6648,0.0,
6649,0.0,
6650,0.0,
6651,0.0,
6652,0.0,
6653,0.0,
6654,0.063001373,
6655,0.666345461,
6656,0.83287686,
6657,0.912123109,
6658,0.954428061,
6659,0.954171333,
6660,0.9541687,
6661,0.940318511,
6662,0.720146597,
6663,0.0,
6664,0.0,
6665,0.0,
6666,0.0,
6667,0.0,
6668,0.0,
6669,0.0,
6670,0.0,
6671,0.0,
6672,0.0,
6673,0.0,
6674,0.0,
6675,0.0,
6676,0.0,
6677,0.0,
6678,0.056598952,
6679,0.652501856,
6680,0.836181421,
6681,0.919243054,
6682,0.955666942,
6683,0.955150852,
6684,0.955344386,
6685,0.956047428,
6686,0.719517282,
6687,0.0,
6688,0.0,
6689,0.0,
6690,0.0,
6691,0.0,
6692,0.0,
6693,0.0,
6694,0.0,
6695,0.0,
6696,0.0,
6697,0.0,
6698,0.0,
6699,0.0,
6700,0.0,
6701,0.0,
6702,0.064446822,
6703,0.670565029,
6704,0.859837332,
6705,0.939457482,
6706,0.955544503,
6707,0.955489207,
6708,0.955676158,
6709,0.955902606,
6710,0.65132222,
6711,0.0,
6712,0.0,
6713,0.0,
6714,0.0,
6715,0.0,
6716,0.0,
6717,0.0,
6718,0.0,
6719,0.0,
6720,0.0,
6721,0.0,
6722,0.0,
6723,0.0,
6724,0.0,
6725,0.0,
6726,0.089236684,
6727,0.695900868,
6728,0.873867888,
6729,0.950112385,
6730,0.954924404,
6731,0.955083707,
6732,0.955264076,
6733,0.95549184,
6734,0.574680123,
6735,0.0,
6736,0.0,
6737,0.0,
6738,0.0,
6739,0.0,
6740,0.0,
6741,0.0,
6742,0.0,
6743,0.0,
6744,0.0,
6745,0.0,
6746,0.0,
6747,0.0,
6748,0.0,
6749,0.0,
6750,0.098548829,
6751,0.699863707,
6752,0.882588767,
6753,0.954977066,
6754,0.954628178,
6755,0.954796698,
6756,0.954981016,
6757,0.955349652,
6758,0.546912602,
6759,0.0,
6760,0.0,
6761,0.0,
6762,0.0,
6763,0.0,
6764,0.0,
6765,0.0,
6766,0.0,
6767,0.0,
6768,0.0,
6769,0.0,
6770,0.0,
6771,0.0,
6772,0.0,
6773,0.0,
6774,0.112199164,
6775,0.714049618,
6776,0.889149175,
6777,0.954480724,
6778,0.954641344,
6779,0.954825662,
6780,0.955033678,
6781,0.955211413,
6782,0.513289032,
6783,0.0,
6784,0.0,
6785,0.0,
6786,0.0,
6787,0.0,
6788,0.0,
6789,0.0,
6790,0.0,
6791,0.0,
6792,0.0,
6793,0.0,
6794,0.0,
6795,0.0,
6796,0.0,
6797,0.0,
6798,0.137838338,
6799,0.729815397,
6800,0.904456793,
6801,0.954954685,
6802,0.95500998,
6803,0.955195615,
6804,0.955406264,
6805,0.955577416,
6806,0.456627016,
6807,0.0,
6808,0.0,
6809,0.0,
6810,0.0,
6811,0.0,
6812,0.0,
6813,0.0,
6814,0.0,
6815,0.0,
6816,0.0,
6817,0.0,
6818,0.0,
6819,0.0,
6820,0.0,
6821,0.0,
6822,0.167202844,
6823,0.753550302,
6824,0.910490577,
6825,0.954770367,
6826,0.954742719,
6827,0.954900706,
6828,0.955063959,
6829,0.955249594,
6830,0.396882939,
6831,0.0,
6832,0.0,
6833,0.0,
6834,0.0,
6835,0.0,
6836,0.0,
6837,0.0,
6838,0.0,
6839,0.0,
6840,0.0,
6841,0.0,
6842,0.0,
6843,0.0,
6844,0.0,
6845,0.0,
6846,0.163663936,
6847,0.74582869,
6848,0.896096651,
6849,0.954640027,
6850,0.954755884,
6851,0.954912555,
6852,0.955104772,
6853,0.955418113,
6854,0.42282966,
6855,0.0,
6856,0.0,
6857,0.0,
6858,0.0,
6859,0.0,
6860,0.0,
6861,0.0,
6862,0.0,
6863,0.0,
6864,0.0,
6865,0.0,
6866,0.0,
6867,0.0,
6868,0.0,
6869,0.0,
6870,0.151738555,
6871,0.728519905,
6872,0.881018114,
6873,0.952476923,
6874,0.954848043,
6875,0.955015246,
6876,0.955352285,
6877,0.771447589,
6878,0.653265459,
6879,0.0,
6880,0.0,
6881,0.0,
6882,0.0,
6883,0.0,
6884,0.0,
6885,0.0,
6886,0.0,
6887,0.0,
6888,0.0,
6889,0.0,
6890,0.0,
6891,0.0,
6892,0.0,
6893,0.0,
6894,0.156229334,
6895,0.728160484,
6896,0.86574736,
6897,0.941228253,
6898,0.954453076,
6899,0.902973032,
6900,0.583763055,
6901,0.674231643,
6902,0.411216304,
6903,0.315106266,
6904,0.0,
6905,0.0,
6906,0.0,
6907,0.0,
6908,0.0,
6909,0.0,
6910,0.0,
6911,0.0,
6912,0.0,
6913,0.0,
6914,0.0,
6915,0.0,
6916,0.0,
6917,0.0,
6918,0.14031215,
6919,0.702380966,
6920,0.769654437,
6921,0.850315985,
6922,0.891721729,
6923,0.789167141,
6924,0.815956459,
6925,0.450759118,
6926,0.266018408,
6927,0.0,
6928,0.0,
6929,0.0,
6930,0.0,
6931,0.0,
6932,0.0,
6933,0.0,
6934,0.0,
6935,0.0,
6936,0.0,
6937,0.0,
6938,0.0,
6939,0.0,
6940,0.0,
6941,0.0,
6942,0.0,
6943,0.549441709,
6944,0.7374409,
6945,0.810791603,
6946,0.872086586,
6947,0.786686746,
6948,0.761662931,
6949,0.36505647,
6950,0.0,
6951,0.0,
6952,0.0,
6953,0.0,
6954,0.0,
6955,0.0,
6956,0.0,
6957,0.0,
6958,0.0,
6959,0.0,
6960,0.0,
6961,0.0,
6962,0.0,
6963,0.0,
6964,0.0,
6965,0.0,
6966,0.0,
6967,0.0,
6968,0.686925893,
6969,0.862062314,
6970,0.905279641,
6971,0.92840103,
6972,0.847748698,
6973,0.0,
6974,0.0,
6975,0.0,
6976,0.0,
6977,0.0,
6978,0.0,
6979,0.0,
6980,0.0,
6981,0.0,
6982,0.0,
6983,0.0,
6984,0.0,
6985,0.0,
6986,0.0,
6987,0.0,
6988,0.0,
6989,0.0,
6990,0.065151444,
6991,0.604592317,
6992,0.845245921,
6993,0.931974168,
6994,0.957225747,
6995,0.951402612,
6996,0.781879993,
6997,0.60394852,
6998,0.0,
6999,0.0,
7000,0.0,
7001,0.0,
7002,0.0,
7003,0.0,
7004,0.0,
7005,0.0,
7006,0.0,
7007,0.0,
7008,0.0,
7009,0.0,
7010,0.0,
7011,0.0,
7012,0.0,
7013,0.0,
7014,0.146707988,
7015,0.707526074,
7016,0.925001678,
7017,0.957032213,
7018,0.957205998,
7019,0.957371885,
7020,0.957546987,
7021,0.957666794,
7022,0.779985466,
7023,0.0,
7024,0.0,
7025,0.0,
7026,0.0,
7027,0.0,
7028,0.0,
7029,0.0,
7030,0.0,
7031,0.0,
7032,0.0,
7033,0.0,
7034,0.0,
7035,0.0,
7036,0.0,
7037,0.0,
7038,0.218560448,
7039,0.779718205,
7040,0.946846005,
7041,0.955189032,
7042,0.955378616,
7043,0.955557668,
7044,0.955768317,
7045,0.955963168,
7046,0.283374589,
7047,0.0,
7048,0.0,
7049,0.0,
7050,0.0,
7051,0.0,
7052,0.0,
7053,0.0,
7054,0.0,
7055,0.0,
7056,0.0,
7057,0.0,
7058,0.0,
7059,0.0,
7060,0.0,
7061,0.0,
7062,0.237171309,
7063,0.798738516,
7064,0.915631736,
7065,0.95489544,
7066,0.95488359,
7067,0.955057376,
7068,0.89828477,
7069,0.800722569,
7070,0.485518877,
7071,0.0,
7072,0.0,
7073,0.0,
7074,0.0,
7075,0.0,
7076,0.0,
7077,0.0,
7078,0.0,
7079,0.0,
7080,0.0,
7081,0.0,
7082,0.0,
7083,0.0,
7084,0.0,
7085,0.0,
7086,0.0,
7087,0.120326539,
7088,0.867046802,
7089,0.95432142,
7090,0.954467558,
7091,0.954629495,
7092,0.954858576,
7093,0.938065881,
7094,0.631513291,
7095,0.425693173,
7096,0.0,
7097,0.0,
7098,0.0,
7099,0.0,
7100,0.0,
7101,0.0,
7102,0.0,
7103,0.0,
7104,0.0,
7105,0.0,
7106,0.0,
7107,0.0,
7108,0.0,
7109,0.0,
7110,0.199484841,
7111,0.747454639,
7112,0.878413962,
7113,0.947862388,
7114,0.954547868,
7115,0.954547868,
7116,0.954870425,
7117,0.772865522,
7118,0.433069847,
7119,0.0,
7120,0.074553641,
7121,0.0,
7122,0.0,
7123,0.0,
7124,0.0,
7125,0.0,
7126,0.0,
7127,0.0,
7128,0.0,
7129,0.0,
7130,0.0,
7131,0.0,
7132,0.0,
7133,0.0,
7134,0.175739404,
7135,0.722005576,
7136,0.873840241,
7137,0.946221957,
7138,0.952836343,
7139,0.952609895,
7140,0.952633593,
7141,0.953767149,
7142,0.541929431,
7143,0.0,
7144,0.0,
7145,0.0,
7146,0.0,
7147,0.0,
7148,0.0,
7149,0.0,
7150,0.0,
7151,0.0,
7152,0.0,
7153,0.0,
7154,0.0,
7155,0.0,
7156,0.0,
7157,0.0,
7158,0.174680892,
7159,0.715385924,
7160,0.844956278,
7161,0.920959845,
7162,0.953638127,
7163,0.954079174,
7164,0.953987015,
7165,0.94706982,
7166,0.530266045,
7167,0.0,
7168,0.0,
7169,0.0,
7170,0.0,
7171,0.0,
7172,0.0,
7173,0.0,
7174,0.0,
7175,0.0,
7176,0.0,
7177,0.0,
7178,0.0,
7179,0.0,
7180,0.0,
7181,0.0,
7182,0.093769461,
7183,0.619437823,
7184,0.720141331,
7185,0.805915073,
7186,0.859680661,
7187,0.889796921,
7188,0.89868632,
7189,0.838510411,
7190,0.60709641,
7191,0.0,
7192,0.0,
7193,0.0,
7194,0.0,
7195,0.0,
7196,0.0,
7197,0.0,
7198,0.0,
7199,0.0,
7200,0.0,
7201,0.0,
7202,0.0,
7203,0.0,
7204,0.0,
7205,0.0,
7206,0.0,
7207,0.42364066,
7208,0.351170734,
7209,0.343791428,
7210,0.305279478,
7211,0.456056947,
7212,0.645304234,
7213,0.592468136,
7214,0.239129031,
7215,0.0,
7216,0.0,
7217,0.0,
7218,0.0,
7219,0.0,
7220,0.0,
7221,0.0,
7222,0.0,
7223,0.0,
7224,0.0,
7225,0.0,
7226,0.0,
7227,0.0,
7228,0.0,
7229,0.0,
7230,0.0,
7231,0.0,
7232,0.165357029,
7233,0.617274718,
7234,0.734310126,
7235,0.732137805,
7236,0.422312253,
7237,0.23235929,
7238,0.0,
7239,0.0,
7240,0.0,
7241,0.0,
7242,0.0,
7243,0.0,
7244,0.0,
7245,0.0,
7246,0.0,
7247,0.0,
7248,0.0,
7249,0.0,
7250,0.0,
7251,0.0,
7252,0.0,
7253,0.0,
7254,0.066678256,
7255,0.590049619,
7256,0.839715062,
7257,0.921967012,
7258,0.954376716,
7259,0.954732186,
7260,0.934586219,
7261,0.916812688,
7262,0.831689325,
7263,0.234440768,
7264,0.0,
7265,0.0,
7266,0.0,
7267,0.0,
7268,0.0,
7269,0.0,
7270,0.0,
7271,0.0,
7272,0.0,
7273,0.0,
7274,0.0,
7275,0.0,
7276,0.0,
7277,0.0,
7278,0.127060601,
7279,0.690524046,
7280,0.843057802,
7281,0.923510018,
7282,0.952612528,
7283,0.952573031,
7284,0.953635494,
7285,0.94114136,
7286,0.60725308,
7287,0.0,
7288,0.0,
7289,0.0,
7290,0.0,
7291,0.0,
7292,0.0,
7293,0.0,
7294,0.0,
7295,0.0,
7296,0.0,
7297,0.0,
7298,0.0,
7299,0.0,
7300,0.0,
7301,0.0,
7302,0.088002148,
7303,0.38311306,
7304,0.742437237,
7305,0.828511155,
7306,0.884222616,
7307,0.887379721,
7308,0.455625116,
7309,0.474088522,
7310,0.0,
7311,0.0,
7312,0.0,
7313,0.0,
7314,0.0,
7315,0.0,
7316,0.0,
7317,0.0,
7318,0.0,
7319,0.0,
7320,0.0,
7321,0.0,
7322,0.0,
7323,0.0,
7324,0.0,
7325,0.0,
7326,0.021394196,
7327,0.476443844,
7328,0.52568179,
7329,0.577446211,
7330,0.492699384,
7331,0.638527911,
7332,0.832634614,
7333,0.711541575,
7334,0.509137925,
7335,0.0,
7336,0.099350876,
7337,0.0,
7338,0.0,
7339,0.0,
7340,0.0,
7341,0.0,
7342,0.0,
7343,0.0,
7344,0.0,
7345,0.0,
7346,0.0,
7347,0.0,
7348,0.0,
7349,0.0,
7350,0.0,
7351,0.0,
7352,0.0,
7353,0.135093315,
7354,0.540325863,
7355,0.86985897,
7356,0.865183873,
7357,0.545648706,
7358,0.260037285,
7359,0.39925011,
7360,0.439140495,
7361,0.0,
7362,0.0,
7363,0.0,
7364,0.0,
7365,0.0,
7366,0.0,
7367,0.0,
7368,0.0,
7369,0.0,
7370,0.0,
7371,0.0,
7372,0.0,
7373,0.0,
7374,0.185973008,
7375,0.709862964,
7376,0.857499125,
7377,0.932721973,
7378,0.95444386,
7379,0.954463609,
7380,0.954637394,
7381,0.954946785,
7382,0.860284961,
7383,0.0,
7384,0.0,
7385,0.0,
7386,0.0,
7387,0.0,
7388,0.0,
7389,0.0,
7390,0.0,
7391,0.0,
7392,0.0,
7393,0.0,
7394,0.0,
7395,0.0,
7396,0.0,
7397,0.0,
7398,0.237297699,
7399,0.765157076,
7400,0.907528322,
7401,0.953910654,
7402,0.953971216,
7403,0.954156851,
7404,0.954366183,
7405,0.954549185,
7406,0.316959979,
7407,0.0,
7408,0.0,
7409,0.0,
7410,0.0,
7411,0.0,
7412,0.0,
7413,0.0,
7414,0.0,
7415,0.0,
7416,0.0,
7417,0.0,
7418,0.0,
7419,0.0,
7420,0.0,
7421,0.0,
7422,0.211227221,
7423,0.738051783,
7424,0.884948039,
7425,0.954288506,
7426,0.954658459,
7427,0.954851993,
7428,0.955061326,
7429,0.955466826,
7430,0.394223492,
7431,0.0,
7432,0.0,
7433,0.0,
7434,0.0,
7435,0.0,
7436,0.0,
7437,0.0,
7438,0.0,
7439,0.0,
7440,0.0,
7441,0.0,
7442,0.0,
7443,0.0,
7444,0.0,
7445,0.0,
7446,0.127212926,
7447,0.637365391,
7448,0.78893411,
7449,0.869760228,
7450,0.917642119,
7451,0.948224441,
7452,0.955061326,
7453,0.903377215,
7454,0.838457749,
7455,0.0,
7456,0.0,
7457,0.0,
7458,0.0,
7459,0.0,
7460,0.0,
7461,0.0,
7462,0.0,
7463,0.0,
7464,0.0,
7465,0.0,
7466,0.0,
7467,0.0,
7468,0.0,
7469,0.0,
7470,0.0,
7471,0.05951368,
7472,0.310298197,
7473,0.547552449,
7474,0.846565112,
7475,0.79127495,
7476,0.426835946,
7477,0.0,
7478,0.141381195,
7479,0.0,
7480,0.0,
7481,0.0,
7482,0.0,
7483,0.0,
7484,0.0,
7485,0.0,
7486,0.0,
7487,0.0,
7488,0.0,
7489,0.0,
7490,0.0,
7491,0.0,
7492,0.0,
7493,0.0,
7494,0.0,
7495,0.0,
7496,0.0,
7497,0.0,
7498,0.0,
7499,0.0,
7500,0.0,
7501,0.0,
7502,0.0,
7503,0.0,
7504,0.0,
7505,0.0,
7506,0.0,
7507,0.0,
7508,0.0,
7509,0.0,
7510,0.0,
7511,0.0,
7512,0.0,
7513,0.0,
7514,0.0,
7515,0.0,
7516,0.0,
7517,0.0,
7518,0.0,
7519,0.0,
7520,0.176944055,
7521,0.259974091,
7522,0.0,
7523,0.0,
7524,0.131096377,
7525,0.331018184,
7526,0.487780724,
7527,0.0,
7528,0.0,
7529,0.0,
7530,0.0,
7531,0.0,
7532,0.0,
7533,0.0,
7534,0.0,
7535,0.0,
7536,0.0,
7537,0.0,
7538,0.0,
7539,0.0,
7540,0.0,
7541,0.0,
7542,0.117796641,
7543,0.477919706,
7544,0.862016235,
7545,0.836708044,
7546,0.588869983,
7547,0.959013632,
7548,0.465163577,
7549,0.660089179,
7550,0.646333782,
7551,0.242623175,
7552,0.0,
7553,0.0,
7554,0.0,
7555,0.0,
7556,0.0,
7557,0.0,
7558,0.0,
7559,0.0,
7560,0.0,
7561,0.0,
7562,0.0,
7563,0.0,
7564,0.0,
7565,0.0,
7566,0.24852662,
7567,0.769714999,
7568,0.910828933,
7569,0.957491692,
7570,0.957560153,
7571,0.957736571,
7572,0.957923522,
7573,0.958059128,
7574,0.728088074,
7575,0.0,
7576,0.0,
7577,0.0,
7578,0.0,
7579,0.0,
7580,0.0,
7581,0.0,
7582,0.0,
7583,0.0,
7584,0.0,
7585,0.0,
7586,0.0,
7587,0.0,
7588,0.0,
7589,0.0,
7590,0.21917528,
7591,0.732814516,
7592,0.876841992,
7593,0.946320698,
7594,0.955730137,
7595,0.955630079,
7596,0.955838095,
7597,0.956175134,
7598,0.409769407,
7599,0.0,
7600,0.0,
7601,0.0,
7602,0.0,
7603,0.0,
7604,0.0,
7605,0.0,
7606,0.0,
7607,0.0,
7608,0.0,
7609,0.0,
7610,0.0,
7611,0.0,
7612,0.0,
7613,0.0,
7614,0.18474466,
7615,0.691856402,
7616,0.837538792,
7617,0.912386421,
7618,0.953844826,
7619,0.954258226,
7620,0.954187131,
7621,0.947441089,
7622,0.560916827,
7623,0.0,
7624,0.0,
7625,0.0,
7626,0.0,
7627,0.0,
7628,0.0,
7629,0.0,
7630,0.0,
7631,0.0,
7632,0.0,
7633,0.0,
7634,0.0,
7635,0.0,
7636,0.0,
7637,0.0,
7638,0.0,
7639,0.647951832,
7640,0.871301917,
7641,0.938768923,
7642,0.95279158,
7643,0.952617794,
7644,0.937262781,
7645,0.716876267,
7646,0.0,
7647,0.517046488,
7648,0.452203382,
7649,0.0,
7650,0.0,
7651,0.0,
7652,0.0,
7653,0.0,
7654,0.0,
7655,0.0,
7656,0.0,
7657,0.0,
7658,0.0,
7659,0.0,
7660,0.0,
7661,0.0,
7662,0.0,
7663,0.0,
7664,0.0,
7665,0.0,
7666,0.0,
7667,0.0,
7668,0.0,
7669,0.0,
7670,0.0,
7671,0.0,
7672,0.0,
7673,0.0,
7674,0.0,
7675,0.0,
7676,0.0,
7677,0.0,
7678,0.0,
7679,0.0,
7680,0.0,
7681,0.0,
7682,0.0,
7683,0.0,
7684,0.0,
7685,0.0,
7686,0.255934891,
7687,0.769004058,
7688,0.905080841,
7689,0.954428061,
7690,0.954478091,
7691,0.954654509,
7692,0.954836194,
7693,0.911126475,
7694,0.767034487,
7695,0.0,
7696,0.0,
7697,0.0,
7698,0.0,
7699,0.0,
7700,0.0,
7701,0.0,
7702,0.0,
7703,0.0,
7704,0.0,
7705,0.0,
7706,0.0,
7707,0.0,
7708,0.0,
7709,0.0,
7710,0.270351199,
7711,0.785607168,
7712,0.921119149,
7713,0.95291797,
7714,0.952659924,
7715,0.95271127,
7716,0.952725752,
7717,0.953807963,
7718,0.245328701,
7719,0.0,
7720,0.0,
7721,0.0,
7722,0.0,
7723,0.0,
7724,0.0,
7725,0.0,
7726,0.0,
7727,0.0,
7728,0.0,
7729,0.0,
7730,0.0,
7731,0.0,
7732,0.0,
7733,0.0,
7734,0.252905492,
7735,0.768790775,
7736,0.908915974,
7737,0.952724436,
7738,0.952638859,
7739,0.952691522,
7740,0.95270732,
7741,0.953713171,
7742,0.294748332,
7743,0.0,
7744,0.0,
7745,0.0,
7746,0.0,
7747,0.0,
7748,0.0,
7749,0.0,
7750,0.0,
7751,0.0,
7752,0.0,
7753,0.0,
7754,0.0,
7755,0.0,
7756,0.0,
7757,0.0,
7758,0.167837424,
7759,0.676748901,
7760,0.826242726,
7761,0.904820163,
7762,0.95061136,
7763,0.953829028,
7764,0.953784265,
7765,0.943234687,
7766,0.615037886,
7767,0.0,
7768,0.0,
7769,0.0,
7770,0.0,
7771,0.0,
7772,0.0,
7773,0.0,
7774,0.0,
7775,0.0,
7776,0.0,
7777,0.0,
7778,0.0,
7779,0.0,
7780,0.0,
7781,0.0,
7782,0.187706915,
7783,0.693269069,
7784,0.839381973,
7785,0.915059033,
7786,0.95460448,
7787,0.954416212,
7788,0.95460843,
7789,0.949760864,
7790,0.551211163,
7791,0.0,
7792,0.0,
7793,0.0,
7794,0.0,
7795,0.0,
7796,0.0,
7797,0.0,
7798,0.0,
7799,0.0,
7800,0.0,
7801,0.0,
7802,0.0,
7803,0.0,
7804,0.0,
7805,0.0,
7806,0.195961733,
7807,0.668840338,
7808,0.856053544,
7809,0.928410246,
7810,0.95420688,
7811,0.954302988,
7812,0.954475458,
7813,0.947936115,
7814,0.539051435,
7815,0.0,
7816,0.0,
7817,0.0,
7818,0.0,
7819,0.0,
7820,0.0,
7821,0.0,
7822,0.0,
7823,0.0,
7824,0.0,
7825,0.0,
7826,0.0,
7827,0.0,
7828,0.0,
7829,0.0,
7830,0.262780992,
7831,0.780400182,
7832,0.919784159,
7833,0.954326687,
7834,0.954243743,
7835,0.954438594,
7836,0.954653193,
7837,0.954859892,
7838,0.264117298,
7839,0.0,
7840,0.0,
7841,0.0,
7842,0.0,
7843,0.0,
7844,0.0,
7845,0.0,
7846,0.0,
7847,0.0,
7848,0.0,
7849,0.0,
7850,0.0,
7851,0.0,
7852,0.0,
7853,0.0,
7854,0.268381629,
7855,0.780559486,
7856,0.916636269,
7857,0.955104772,
7858,0.955108722,
7859,0.955312788,
7860,0.95553792,
7861,0.955748569,
7862,0.262675667,
7863,0.0,
7864,0.0,
7865,0.0,
7866,0.0,
7867,0.0,
7868,0.0,
7869,0.0,
7870,0.0,
7871,0.0,
7872,0.0,
7873,0.0,
7874,0.0,
7875,0.0,
7876,0.0,
7877,0.0,
7878,0.269099153,
7879,0.787662315,
7880,0.925137283,
7881,0.954962584,
7882,0.954813813,
7883,0.954979699,
7884,0.955171917,
7885,0.955394415,
7886,0.245497221,
7887,0.0,
7888,0.0,
7889,0.0,
7890,0.0,
7891,0.0,
7892,0.0,
7893,0.0,
7894,0.0,
7895,0.0,
7896,0.0,
7897,0.0,
7898,0.0,
7899,0.0,
7900,0.0,
7901,0.0,
7902,0.282980939,
7903,0.80041976,
7904,0.938567489,
7905,0.954021245,
7906,0.954209513,
7907,0.954414896,
7908,0.95464266,
7909,0.954857259,
7910,0.0,
7911,0.204898527,
7912,0.0,
7913,0.0,
7914,0.0,
7915,0.0,
7916,0.0,
7917,0.0,
7918,0.0,
7919,0.0,
7920,0.0,
7921,0.0,
7922,0.0,
7923,0.0,
7924,0.0,
7925,0.0,
7926,0.272148301,
7927,0.786556407,
7928,0.921777427,
7929,0.954770367,
7930,0.954721654,
7931,0.954921771,
7932,0.955152168,
7933,0.955370717,
7934,0.246899355,
7935,0.0,
7936,0.0,
7937,0.0,
7938,0.0,
7939,0.0,
7940,0.0,
7941,0.0,
7942,0.0,
7943,0.0,
7944,0.0,
7945,0.0,
7946,0.0,
7947,0.0,
7948,0.0,
7949,0.0,
7950,0.269461206,
7951,0.784211617,
7952,0.921914349,
7953,0.952924552,
7954,0.953642076,
7955,0.953830344,
7956,0.954030461,
7957,0.954226628,
7958,0.249353419,
7959,0.0,
7960,0.0,
7961,0.0,
7962,0.0,
7963,0.0,
7964,0.0,
7965,0.0,
7966,0.0,
7967,0.0,
7968,0.0,
7969,0.0,
7970,0.0,
7971,0.0,
7972,0.0,
7973,0.0,
7974,0.257441033,
7975,0.766456518,
7976,0.908621065,
7977,0.952732335,
7978,0.952633593,
7979,0.952683622,
7980,0.952698104,
7981,0.952642809,
7982,0.290880285,
7983,0.0,
7984,0.0,
7985,0.0,
7986,0.0,
7987,0.0,
7988,0.0,
7989,0.0,
7990,0.0,
7991,0.0,
7992,0.0,
7993,0.0,
7994,0.0,
7995,0.0,
7996,0.0,
7997,0.0,
7998,0.1199267,
7999,0.729733771,
8000,0.898025408,
8001,0.952603312,
8002,0.952599363,
8003,0.880650794,
8004,0.560147958,
8005,0.452394283,
8006,0.8930791,
8007,0.545648706,
8008,0.0,
8009,0.0,
8010,0.0,
8011,0.0,
8012,0.0,
8013,0.0,
8014,0.0,
8015,0.0,
8016,0.0,
8017,0.0,
8018,0.0,
8019,0.0,
8020,0.0,
8021,0.0,
8022,0.229682728,
8023,0.734394386,
8024,0.877052642,
8025,0.950054456,
8026,0.952559866,
8027,0.952601996,
8028,0.95263491,
8029,0.954092339,
8030,0.386669083,
8031,0.0,
8032,0.0,
8033,0.0,
8034,0.0,
8035,0.0,
8036,0.0,
8037,0.0,
8038,0.0,
8039,0.0,
8040,0.0,
8041,0.0,
8042,0.0,
8043,0.0,
8044,0.0,
8045,0.0,
8046,0.20176117,
8047,0.698815727,
8048,0.844287467,
8049,0.921100717,
8050,0.952598046,
8051,0.953610479,
8052,0.953804013,
8053,0.832746521,
8054,0.415991459,
8055,0.231084862,
8056,0.0,
8057,0.0,
8058,0.0,
8059,0.0,
8060,0.0,
8061,0.0,
8062,0.0,
8063,0.0,
8064,0.0,
8065,0.0,
8066,0.0,
8067,0.0,
8068,0.0,
8069,0.0,
8070,0.0,
8071,0.0,
8072,0.167582012,
8073,0.796655722,
8074,0.880378267,
8075,0.836127442,
8076,0.389406207,
8077,0.688283264,
8078,0.586577856,
8079,0.615661935,
8080,0.519318866,
8081,0.0,
8082,0.0,
8083,0.0,
8084,0.0,
8085,0.0,
8086,0.0,
8087,0.0,
8088,0.0,
8089,0.0,
8090,0.0,
8091,0.0,
8092,0.0,
8093,0.0,
8094,0.0,
8095,0.0,
8096,0.0,
8097,0.0,
8098,0.0,
8099,0.458851999,
8100,0.618375361,
8101,0.467180544,
8102,0.554260311,
8103,0.586596288,
8104,0.0,
8105,0.0,
8106,0.0,
8107,0.0,
8108,0.0,
8109,0.0,
8110,0.0,
8111,0.0,
8112,0.0,
8113,0.0,
8114,0.0,
8115,0.0,
8116,0.0,
8117,0.0,
8118,0.226849496,
8119,0.489818755,
8120,0.629658261,
8121,0.950384912,
8122,0.890642151,
8123,0.565905265,
8124,0.956545086,
8125,0.956659627,
8126,0.944195774,
8127,0.574483956,
8128,0.231213885,
8129,0.0,
8130,0.0,
8131,0.0,
8132,0.0,
8133,0.0,
8134,0.0,
8135,0.0,
8136,0.0,
8137,0.0,
8138,0.0,
8139,0.0,
8140,0.0,
8141,0.0,
8142,0.024130267,
8143,0.554236613,
8144,0.863860732,
8145,0.939624685,
8146,0.952590147,
8147,0.95263096,
